name,code,province,city,type,belong,website,level,logo,longitude,latitude,status,created_at,updated_at,deleted_at
上海海洋大学,10264,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
西北民族大学,10742,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
海军航空大学,91019,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
天津城建大学,10792,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
华东政法大学,10276,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中共湖北省委党校,89642,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
西南科技大学,10619,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京电影学院,10050,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国航空研究院,82901,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
大连海洋大学,10158,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京联合大学,11417,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
湖北汽车工业学院,10525,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
西安美术学院,10729,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
航天工程大学,91036,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
吉林工程技术师范学院,10204,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
温州医科大学,10343,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
南京信息工程大学,10300,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
成都医学院,13705,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
黑龙江大学,10212,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
昆明学院,11393,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
华中师范大学,10511,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
广东技术师范大学,10588,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
浙江海洋大学,10340,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
四川外国语大学,10650,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
武汉体育学院,10522,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国航天科技集团公司第四研究院第四十二所,83258,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
天津理工大学,10060,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
沈阳医学院,10164,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国气象科学研究院,85101,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
煤炭科学研究总院,83301,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
西安邮电大学,11664,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
成都大学,11079,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中共浙江省委党校,89633,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
牡丹江医学院,10229,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京有色金属研究总院,86403,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中共北京市委党校,89611,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国船舶及海洋工程设计研究院,86206,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
广州美术学院,10586,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
上海船用柴油机研究所,86208,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
新疆艺术学院,10768,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国航空研究院所,82912,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
福建工程学院,10388,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
南京工程学院,11276,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
西安财经大学,11560,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
南昌工程学院,11319,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
武警后勤学院,91042,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国航天科工集团第三研究院,83241,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
辽宁大学,10140,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
天津体育学院,10071,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
陆军防化学院,91011,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
湖南农业大学,10537,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
华南农业大学,10564,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
沈阳药科大学,10163,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
四川警察学院,12212,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
齐齐哈尔医学院,11230,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
黑龙江工程学院,11802,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
浙江财经大学,11482,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
哈尔滨体育学院,10242,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
上海第二工业大学,12044,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
吉林体育学院,10208,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国财政科学研究院,81601,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
华北计算机系统工程研究所,83001,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国人民公安大学,10041,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国石油勘探开发研究院,83401,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
绍兴文理学院,10349,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
核工业西南物理研究院,82809,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
南京水利科学研究院,82306,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
湖南理工学院,10543,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
长春工程学院,11437,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
海军勤务学院,91021,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国空间技术研究院所,83271,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
天津中医药大学,10063,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国民用航空飞行学院,10624,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
贵州医科大学,10660,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
青海大学,10743,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
聊城大学,10447,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
重庆三峡学院,10643,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
浙江万里学院,10876,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
湖北民族大学,10517,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中钢集团马鞍山矿山研究院,82604,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国航天系统科学与工程研究院,83232,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
湖南城市学院,11527,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
哈尔滨音乐学院,14560,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
喀什大学,10763,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
自然资源部第二海洋研究所,85302,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北方民族大学,11407,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
昌吉学院,10997,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京机电研究所,82703,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
安徽财经大学,10378,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国石油化工股份有限公司石油化工科学研究院,86301,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京物资学院,10037,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
四川美术学院,10655,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国电子科技集团公司电子科学研究院,83000,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国航空研究院第六二四研究所,82910,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中共江苏省委党校,89632,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
江苏理工学院,11463,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
吉林外国语大学,10964,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
钢铁研究总院,82601,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
合肥学院,11059,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
西安热工研究院有限公司,82304,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
合肥师范学院,14098,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
交通运输部公路科学研究所,83902,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
天水师范学院,10739,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国地震局地质研究所,85402,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
西南技术物理研究所,83105,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
内蒙古艺术学院,14531,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
厦门国家会计学院,80403,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
大连民族大学,12026,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
浙江师范大学,10345,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国航空研究院第六一一研究所,82906,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中钢集团武汉安全环保研究院,82609,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
临沂大学,10452,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国中医科学院,84502,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国疾病预防控制中心,84501,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
广东药科大学,10573,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
山东政法学院,14100,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
商务部国际贸易经济合作研究院,82001,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国舰船研究设计中心,86203,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
武汉数字工程研究所,86202,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
火箭军指挥学院,91033,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
济宁医学院,10443,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
南阳师范学院,10481,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京城市学院,11418,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
泉州师范学院,10399,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
武汉轻工大学,10496,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国航空制造技术研究院,82914,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
云南艺术学院,10690,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
江苏省中国科学院植物研究所,88001,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
杭州医学院,13023,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
防灾科技学院,11775,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国计量科学研究院,85801,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中共重庆市委党校,89650,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京市生态环境保护科学研究院,87103,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
陕西应用物理化学研究所,83110,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国青年政治学院,11625,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国医药工业研究总院,85901,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
仲恺农业工程学院,11347,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
淮阴工学院,11049,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
赣南医学院,10413,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
黔南民族师范学院,10670,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
江苏省血吸虫病防治研究所,88002,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国建筑科学研究院,82401,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
沈阳大学,11035,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
甘肃政法大学,11406,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京石油化工学院,10017,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
上海国家会计学院,80402,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
西安近代化学研究所,83101,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
空军航空大学,91025,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中钢集团洛阳耐火材料研究院,82606,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
河南科技学院,10467,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
河西学院,10740,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中共广东省委党校,89644,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
山东交通学院,11510,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
自然资源部第三海洋研究所,85303,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
长江商学院,16402,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
长沙矿山研究院,86404,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
西安医学院,11840,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
黑龙江省社会科学院,87802,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国核动力研究设计院,82802,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
嘉兴学院,10354,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
西安应用光学研究所,83103,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国地质科学院,82501,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国电影艺术研究中心,84202,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
上海化工研究院,83502,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
贵阳学院,10976,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
重庆科技学院,11551,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国空间技术研究院,83266,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
武汉第二船舶设计研究所,86218,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中共黑龙江省委党校,89623,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
火箭军工程大学,91034,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
机械科学研究院哈尔滨焊接研究所,82706,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
吉林化工学院,10192,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京生物制品研究所,84504,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
井冈山大学,10419,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京机械工业自动化研究所,82702,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
国网电力科学研究院,82303,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
星海音乐学院,10587,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国建筑设计研究院,82403,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
武汉生物制品研究所,84506,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国测绘科学研究院,86001,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
机械科学研究总院,82701,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
海南热带海洋学院,11100,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
国家体育总局体育科学研究所,84601,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
浙江传媒学院,11647,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
武警工程大学,91039,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国舰船研究院,86201,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
昆明贵金属研究所,86401,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
核工业北京化工冶金研究院,82807,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中共辽宁省委党校,89621,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京舞蹈学院,10051,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
核工业理化工程研究院,82804,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国环境科学研究院,82405,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
邵阳学院,10547,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
上海发电设备成套设计研究院,82717,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
黄冈师范学院,10514,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
陆军指挥学院,91003,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
河北工程大学,10076,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国地震局地震预测研究所,85405,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京市市政工程研究院,87111,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
榆林学院,11395,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
黑龙江省中医药科学院,87801,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
武汉船用电力推进装置研究所,86215,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国船舶科学研究中心,86205,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
南京体育学院,10330,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北方自动控制技术研究所,83106,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国航天科技集团有限公司第五研究院西安分院,83269,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中共四川省委党校,89651,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国航空研究院研究所,82927,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国地震局工程力学研究所,85406,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
湖北省社会科学院,88701,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
空军预警学院,91026,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
天津航海仪器研究所,86211,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
西安精密机械研究所,86212,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
淮阴师范学院,10323,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
广东省社会科学院,88901,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
电信科学技术第五研究所,84004,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京电子科技学院,10018,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京市结核病胸部肿瘤研究所,87112,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
海军大连舰艇学院,91017,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国北方车辆研究所,83107,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
上海立信会计金融学院,11047,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
丽水学院,10352,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
长沙矿冶研究院,82603,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
莆田学院,11498,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
东莞理工学院,11819,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国航空研究院所,82961,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中共中央党校,80000,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国航空研究院所,82936,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
沈阳铸造研究所,82705,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
航天科工集团三院所,83245,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
山东体育学院,10457,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
冶金自动化研究设计院,82605,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中共山东省委党校(山东行政学院）,89637,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
北京矿冶研究总院,86402,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
金陵科技学院,11048,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国地震局兰州地震研究所,85403,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
西南自动化研究所,83114,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
天津中德应用技术大学,12105,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
上海国际问题研究院,87902,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
上海船舶运输科学研究所,83901,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
湖南工程学院,11342,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
广西财经学院,11548,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
滨州学院,10449,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
武汉材料保护研究所,82709,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
空军勤务学院,91031,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
浙大城市学院,13021,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
长江科学院,82305,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
陆军特种作战学院,91009,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
武汉船舶通信研究所,86217,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
中国劳动关系学院,12453,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
大连测控技术研究所,86220,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
海军潜艇学院,91018,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
呼伦贝尔学院,10819,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
武警指挥学院,91038,,,,其他,,双非,,,,1,2026-04-18 00:09:21,2026-04-18 00:09:21,
