code,name,discipline_id,type,full_time,alias,remark,created_at,updated_at,sort_order,deleted_at
010101,马克思主义哲学,1.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,1,
010102,中国哲学,1.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,2,
010103,外国哲学,1.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,3,
010104,逻辑学,1.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,4,
010105,伦理学,1.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,5,
010106,美学,1.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,6,
010107,宗教学,1.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,7,
010108,科学技术哲学,1.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,8,
010100,哲学,1.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,9,
,0101J1,1.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,10,
020101,政治经济学,2.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,11,
020104,西方经济学,2.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,12,
020100,理论经济学,2.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,13,
020106,人口、资源与环境经济学,2.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,14,
020102,经济思想史,2.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,15,
020103,经济史,2.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,16,
020105,世界经济,2.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,17,
020202,区域经济学,3.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,18,
020200,应用经济学,3.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,19,
020207,劳动经济学,3.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,20,
020204,金融学,3.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,21,
020205,产业经济学,3.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,22,
020206,国际贸易学,3.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,23,
020203,财政学,3.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,24,
020209,数量经济学,3.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,25,
020201,国民经济学,3.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,26,
020210,国防经济,3.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,27,
020208,统计学,3.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,28,
027000,统计学,4.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,29,
030101,法学理论,5.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,30,
030102,法律史,5.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,31,
030103,宪法学与行政法学,5.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,32,
030104,刑法学,5.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,33,
030105,民商法学,5.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,34,
030106,诉讼法学,5.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,35,
030107,经济法学,5.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,36,
030100,法学,5.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,37,
030108,环境与资源保护法学,5.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,38,
030109,国际法学,5.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,39,
030110,军事法学,5.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,40,
030203,科学社会主义与国际共产主义运动,6.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,41,
030204,中共党史,6.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,42,
030206,国际政治,6.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,43,
030207,国际关系,6.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,44,
030208,外交学,6.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,45,
030201,政治学理论,6.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,46,
030200,政治学,6.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,47,
030202,中外政治制度,6.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,48,
030301,社会学,7.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,49,
030303,人类学,7.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,50,
030300,社会学,7.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,51,
030302,人口学,7.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,52,
030304,民俗学,7.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,53,
030405,中国少数民族艺术,8.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,54,
030403,中国少数民族经济,8.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,55,
030401,民族学,8.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,56,
030402,马克思主义民族理论与政策,8.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,57,
030404,中国少数民族史,8.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,58,
030400,民族学,8.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,59,
030501,马克思主义基本原理,9.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,60,
030502,马克思主义发展史,9.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,61,
030504,国外马克思主义研究,9.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,62,
030505,思想政治教育,9.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,63,
030506,中国近现代史基本问题研究,9.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,64,
030500,马克思主义理论,9.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,65,
030503,马克思主义中国化研究,9.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,66,
030600,公安学,10.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,67,
030700,中共党史党建学,11.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,68,
039902,非物质文化遗产学,,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,69,
039901,知识产权学,,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,70,
040101,教育学原理,12.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,71,
040106,高等教育学,12.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,72,
040110,教育技术学,12.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,73,
040100,教育学,12.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,74,
040102,课程与教学论,12.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,75,
040103,教育史,12.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,76,
040104,比较教育学,12.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,77,
040105,学前教育学,12.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,78,
040107,成人教育学,12.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,79,
040108,职业技术教育学,12.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,80,
040109,特殊教育学,12.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,81,
040111,教育法学,12.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,82,
040200,心理学,13.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,83,
040201,基础心理学,13.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,84,
040202,发展与教育心理学,13.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,85,
040203,应用心理学,13.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,86,
040300,体育学,14.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,87,
040301,体育人文社会学,14.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,88,
040302,运动人体科学,14.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,89,
040303,体育教育训练学,14.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,90,
040304,民族传统体育学,14.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,91,
047101,教育经济与管理,,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,92,
050101,文艺学,15.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,93,
050102,语言学及应用语言学,15.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,94,
050103,汉语言文字学,15.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,95,
050104,中国古典文献学,15.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,96,
050105,中国古代文学,15.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,97,
050106,中国现当代文学,15.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,98,
050108,比较文学与世界文学,15.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,99,
050100,中国语言文学,15.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,100,
050107,中国少数民族语言文学,15.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,101,
050201,英语语言文学,16.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,102,
050202,俄语语言文学,16.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,103,
050203,法语语言文学,16.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,104,
050206,印度语言文学,16.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,105,
050207,西班牙语语言文学,16.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,106,
050210,亚非语言文学,16.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,107,
050211,外国语言学及应用语言学,16.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,108,
050204,德语语言文学,16.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,109,
050205,日语语言文学,16.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,110,
050200,外国语言文学,16.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,111,
050209,欧洲语言文学,16.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,112,
050208,阿拉伯语语言文学,16.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,113,
050300,新闻传播学,17.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,114,
050302,传播学,17.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,115,
050301,新闻学,17.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,116,
060100,考古学,18.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,117,
060200,中国史,19.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,118,
060300,世界史,20.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,119,
070101,基础数学,21.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,120,
070100,数学,21.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,121,
070104,应用数学,21.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,122,
070105,运筹学与控制论,21.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,123,
070102,计算数学,21.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,124,
070103,概率论与数理统计,21.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,125,
070202,粒子物理与原子核物理,22.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,126,
070204,等离子体物理,22.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,127,
070200,物理学,22.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,128,
070201,理论物理,22.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,129,
070205,凝聚态物理,22.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,130,
070207,光学,22.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,131,
070203,原子与分子物理,22.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,132,
070206,声学,22.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,133,
070208,无线电物理,22.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,134,
070300,化学,23.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,135,
070301,无机化学,23.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,136,
070305,高分子化学与物理,23.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,137,
070303,有机化学,23.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,138,
070302,分析化学,23.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,139,
070304,物理化学,23.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,140,
070400,天文学,24.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,141,
070401,天体物理,24.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,142,
070402,天体测量与天体力学,24.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,143,
070503,地图学与地理信息系统,25.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,144,
070501,自然地理学,25.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,145,
070502,人文地理学,25.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,146,
070500,地理学,25.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,147,
070601,气象学,26.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,148,
070602,大气物理学与大气环境,26.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,149,
070600,大气科学,26.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,150,
070700,海洋科学,27.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,151,
070701,物理海洋学,27.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,152,
070702,海洋化学,27.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,153,
070703,海洋生物学,27.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,154,
070704,海洋地质,27.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,155,
070800,地球物理学,28.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,156,
070801,固体地球物理学,28.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,157,
070802,空间物理学,28.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,158,
070901,矿物学、岩石学、矿床学,29.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,159,
070902,地球化学,29.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,160,
070903,古生物学与地层学,29.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,161,
070904,构造地质学,29.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,162,
070900,地质学,29.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,163,
070905,第四纪地质学,29.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,164,
071000,生物学,30.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,165,
071001,植物学,30.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,166,
071002,动物学,30.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,167,
071005,微生物学,30.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,168,
071007,遗传学,30.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,169,
071009,细胞生物学,30.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,170,
071010,生物化学与分子生物学,30.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,171,
071011,生物物理学,30.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,172,
071003,生理学,30.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,173,
071006,神经生物学,30.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,174,
071008,发育生物学,30.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,175,
071004,水生生物学,30.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,176,
071100,系统科学,31.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,177,
071101,系统理论,31.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,178,
071102,系统分析与集成,31.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,179,
071200,科学技术史,32.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,180,
071300,生态学,33.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,181,
071400,统计学,34.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,182,
077101,基础心理学,35.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,183,
077100,心理学,35.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,184,
077102,发展与教育心理学,35.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,185,
077103,应用心理学,35.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,186,
077201,一般力学与力学基础,36.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,187,
077203,流体力学,36.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,188,
077200,力学,36.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,189,
077301,材料物理与化学,37.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,190,
077300,材料科学与工程,37.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,191,
077302,材料学,37.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,192,
077400,电子科学与技术,38.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,193,
077401,物理电子学,38.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,194,
077402,电路与系统,38.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,195,
077403,微电子学与固体电子学,38.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,196,
077500,计算机科学与技术,39.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,197,
077503,计算机应用技术,39.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,198,
077601,环境科学,40.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,199,
077602,环境工程,40.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,200,
077600,环境科学与工程,40.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,201,
077700,生物医学工程,41.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,202,
077806,放射医学,42.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,203,
077801,人体解剖与组织胚胎学,42.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,204,
077804,病理学与病理生理学,42.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,205,
077802,免疫学,42.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,206,
077803,病原生物学,42.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,207,
077800,基础医学,42.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,208,
077900,公共卫生与预防医学,43.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,209,
077901,流行病与卫生统计学,43.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,210,
077903,营养与食品卫生学,43.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,211,
078006,药理学,44.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,212,
078001,药物化学,44.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,213,
078002,药剂学,44.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,214,
078004,药物分析学,44.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,215,
078005,微生物与生化药学,44.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,216,
078000,药学,44.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,217,
078100,中药学,45.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,218,
078401,教育技术学,,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,219,
078601,农药学,,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,220,
079901,量子科学与技术,,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,221,
080100,力学,46.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,222,
080104,工程力学,46.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,223,
080101,一般力学与力学基础,46.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,224,
080102,固体力学,46.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,225,
080103,流体力学,46.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,226,
080200,机械工程,47.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,227,
080201,机械制造及其自动化,47.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,228,
080202,机械电子工程,47.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,229,
080203,机械设计及理论,47.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,230,
080204,车辆工程,47.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,231,
080300,光学工程,48.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,232,
080400,仪器科学与技术,49.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,233,
080401,精密仪器及机械,49.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,234,
080402,测试计量技术及仪器,49.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,235,
080501,材料物理与化学,50.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,236,
080500,材料科学与工程,50.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,237,
080502,材料学,50.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,238,
080503,材料加工工程,50.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,239,
080600,冶金工程,51.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,240,
080603,有色金属冶金,51.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,241,
080601,冶金物理化学,51.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,242,
080602,钢铁冶金,51.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,243,
080700,动力工程及工程热物理,52.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,244,
080701,工程热物理,52.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,245,
080702,热能工程,52.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,246,
080703,动力机械及工程,52.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,247,
080705,制冷及低温工程,52.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,248,
080706,化工过程机械,52.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,249,
080704,流体机械及工程,52.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,250,
080800,电气工程,53.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,251,
080801,电机与电器,53.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,252,
080802,电力系统及其自动化,53.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,253,
080803,高电压与绝缘技术,53.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,254,
080804,电力电子与电力传动,53.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,255,
080805,电工理论与新技术,53.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,256,
080901,物理电子学,54.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,257,
080902,电路与系统,54.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,258,
080904,电磁场与微波技术,54.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,259,
080900,电子科学与技术,54.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,260,
080903,微电子学与固体电子学,54.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,261,
081001,通信与信息系统,55.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,262,
081002,信号与信息处理,55.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,263,
081000,信息与通信工程,55.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,264,
081100,控制科学与工程,56.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,265,
081101,控制理论与控制工程,56.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,266,
081104,模式识别与智能系统,56.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,267,
081102,检测技术与自动化装置,56.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,268,
081103,系统工程,56.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,269,
081105,导航、制导与控制,56.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,270,
081203,计算机应用技术,57.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,271,
081200,计算机科学与技术,57.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,272,
081202,计算机软件与理论,57.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,273,
081201,计算机系统结构,57.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,274,
081300,建筑学,58.0,学硕,1,,,2026-04-18 00:09:21,2026-04-18 00:09:21,275,
